swab_id,gd,state,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
KL12VA00829,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00830,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00831,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00832,0,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00833,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00834,0,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00835,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00836,0,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00837,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00838,0,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00839,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00840,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00841,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00842,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00843,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00844,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00845,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00846,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00847,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00848,0,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00849,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00850,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00851,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00852,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00853,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00854,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00855,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00856,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00857,1,VA,BALL BARN,BAT,MYLU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00858,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00859,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00860,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00861,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00862,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00863,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00864,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00865,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00866,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00867,0,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00868,1,VA,BALL BARN,BAT,EPFU,5/11/12,us,NA,NA,2012,2012,mat_earl,NA,NA,132,193
KL12VA00998,1,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA00999,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01000,1,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01001,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01002,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01003,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01004,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01005,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01007,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01008,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01009,1,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01010,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01011,1,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01012,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01013,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01014,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01015,1,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01016,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01017,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01018,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01019,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01020,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01021,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01022,0,VA,BALL BARN,BAT,MYLU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01023,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01024,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12VA01025,0,VA,BALL BARN,BAT,EPFU,6/30/12,us,NA,NA,2012,2012,mat_late,NA,NA,182,243
KL12WI0001,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0002,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0003,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,11.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0004,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0005,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0006,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0007,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,10.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0008,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,10.4,2,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0009,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,10.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0010,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,11.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0011,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.8,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0012,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,11.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0013,0,WI,BEAR CREEK,BAT,MYSE,11/21/12,us,10.8,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0014,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,NA,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0015,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0016,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0017,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,11.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0018,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,6,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0019,0,WI,BEAR CREEK,BAT,MYSE,11/21/12,us,9.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0020,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,4,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0021,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,3,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0022,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,8.8,10,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0023,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,8.8,2,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0024,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,25,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0025,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,3,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0026,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0027,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0028,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.4,3,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0029,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0030,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0031,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0032,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,8.8,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0033,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,8.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0034,0,WI,BEAR CREEK,BAT,MYSE,11/21/12,us,8.8,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0035,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,3,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0036,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0037,0,WI,BEAR CREEK,BAT,MYLU,11/21/12,us,9,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0038,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0039,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,10.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0040,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.4,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0041,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0042,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.2,1,2012,2013,hiber_earl,2016,-3,326,21
KL12WI0043,0,WI,BEAR CREEK,BAT,PESU,11/21/12,us,9.6,1,2012,2013,hiber_earl,2016,-3,326,21
KL13WI1429,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1430,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.8,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1431,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.8,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1432,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.8,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1433,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.8,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1434,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1435,0,WI,BEAR CREEK,BAT,EPFU,3/10/13,us,6,2,2013,2013,hiber_late,2016,-3,69,130
KL13WI1436,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1437,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1438,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1439,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1440,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1441,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,4.4,8,2013,2013,hiber_late,2016,-3,69,130
KL13WI1442,0,WI,BEAR CREEK,BAT,EPFU,3/10/13,us,5.7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1443,0,WI,BEAR CREEK,BAT,EPFU,3/10/13,us,5.6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1444,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1445,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1446,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1447,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1448,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.3,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1449,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.3,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1450,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.1,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1451,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,2,2013,2013,hiber_late,2016,-3,69,130
KL13WI1452,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,5.8,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1453,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,5.8,3,2013,2013,hiber_late,2016,-3,69,130
KL13WI1454,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1455,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,5.6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1456,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1457,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,3,2013,2013,hiber_late,2016,-3,69,130
KL13WI1458,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1459,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6.7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1460,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.4,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1461,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1462,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1463,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,12,2013,2013,hiber_late,2016,-3,69,130
KL13WI1464,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.3,12,2013,2013,hiber_late,2016,-3,69,130
KL13WI1465,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.1,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1466,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1467,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.7,2,2013,2013,hiber_late,2016,-3,69,130
KL13WI1468,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,6.7,2,2013,2013,hiber_late,2016,-3,69,130
KL13WI1469,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,2.7,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1470,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,7.9,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1471,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,7.9,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1472,0,WI,BEAR CREEK,BAT,MYLU,3/10/13,us,5.2,2,2013,2013,hiber_late,2016,-3,69,130
KL13WI1473,0,WI,BEAR CREEK,BAT,PESU,3/10/13,us,8.6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1474,0,WI,BEAR CREEK,BAT,EPFU,3/10/13,us,8.6,1,2013,2013,hiber_late,2016,-3,69,130
KL13WI1717,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,11.7,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1718,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,11.3,2,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1719,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,10.2,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1720,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,9.2,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1721,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,8.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1722,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1723,0,WI,BEAR CREEK,BAT,EPFU,11/10/13,us,8.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1724,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,8.7,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1725,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,8.3,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1726,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,8,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1750,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1751,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.3,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1752,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1753,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,7.7,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1754,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1755,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.3,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1756,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,6.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1757,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1758,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7.4,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1759,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,7.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1760,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,6.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1761,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.7,3,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1762,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1763,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.4,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1764,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.6,7,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1765,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.4,4,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1766,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.3,3,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1767,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.4,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1768,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.7,2,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1769,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1770,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.6,7,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1771,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.4,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1772,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6,27,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1773,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6,27,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1774,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.3,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1775,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.1,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1776,0,WI,BEAR CREEK,BAT,MYLU,11/10/13,us,6.3,3,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1777,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1778,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,6.6,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1779,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,7,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI1780,0,WI,BEAR CREEK,BAT,PESU,11/10/13,us,6.9,1,2013,2014,hiber_earl,2016,-2,314,9
KL13WI2917,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2918,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2919,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2920,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2921,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2922,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2923,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2924,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2925,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2926,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2927,0,WI,BEAR CREEK,UNDER,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
KL13WI2928,0,WI,BEAR CREEK,NEAR,SUBSTRATE,3/10/13,us,NA,NA,2013,2013,hiber_late,2016,-3,69,130
