swab_id,gd,province,site,type,species,date,country,temp,cluster_size,y,wyear,season,yoa,ysw,Jdate,winter_day
JH17UK0020,1,SUSSEX,DROVERS TUNNEL,BAT,MYMBA,12/17/16,UK,8.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0023,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0026,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0029,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0032,0,SUSSEX,DROVERS TUNNEL,BAT,MYDAU,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0035,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0038,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0041,0,SUSSEX,DROVERS TUNNEL,BAT,MYDAU,12/17/16,UK,8.9,1,2016,2017,NA,1000,1017,352,47
JH17UK0044,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0047,0,SUSSEX,DROVERS TUNNEL,BAT,MYDAU,12/17/16,UK,8.9,1,2016,2017,NA,1000,1017,352,47
JH17UK0050,0,SUSSEX,DROVERS TUNNEL,BAT,MYDAU,12/17/16,UK,8.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0054,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,8.8,2,2016,2017,NA,1000,1017,352,47
JH17UK0057,1,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.2,1,2016,2017,NA,1000,1017,352,47
JH17UK0058,0,SUSSEX,DROVERS TUNNEL,BAT,MYMBA,12/17/16,UK,9.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0061,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0063,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0065,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.2,1,2016,2017,NA,1000,1017,352,47
JH17UK0066,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.1,2,2016,2017,NA,1000,1017,352,47
JH17UK0068,0,SUSSEX,DROVERS TUNNEL,BAT,MYNA,12/17/16,UK,9.2,1,2016,2017,NA,1000,1017,352,47
JH17UK0130,1,SUSSEX,COCKING TUNNEL,BAT,MYMBA,12/17/16,UK,7.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0133,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.1,1,2016,2017,NA,1000,1017,352,47
JH17UK0136,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,12/17/16,UK,7.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0139,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0142,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.6,1,2016,2017,NA,1000,1017,352,47
JH17UK0145,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.8,1,2016,2017,NA,1000,1017,352,47
JH17UK0148,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,12/17/16,UK,7.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0153,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.6,1,2016,2017,NA,1000,1017,352,47
JH17UK0157,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,12/17/16,UK,7.6,1,2016,2017,NA,1000,1017,352,47
JH17UK0160,0,SUSSEX,COCKING TUNNEL,BAT,MYDAU,12/17/16,UK,7.7,1,2016,2017,NA,1000,1017,352,47
JH17UK0163,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,12/17/16,UK,7.7,1,2016,2017,NA,1000,1017,352,47
JH17UK0166,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.6,1,2016,2017,NA,1000,1017,352,47
JH17UK0171,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.7,1,2016,2017,NA,1000,1017,352,47
JH17UK0174,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,12/17/16,UK,7.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0177,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,12/17/16,UK,7.5,1,2016,2017,NA,1000,1017,352,47
JH17UK0186,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,5.9,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0189,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.8,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0192,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,6.8,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0196,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.7,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0199,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.7,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0202,1,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.5,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0205,0,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,6.7,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0208,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,6.8,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0212,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,6.9,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0215,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.2,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0219,0,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,7.1,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0222,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.8,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0225,0,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,7,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0228,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,6.9,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0231,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,7,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0234,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,7.1,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0237,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,7,3,2017,2017,hiber_late,1000,1017,49,110
JH17UK0240,0,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,7,3,2017,2017,hiber_late,1000,1017,49,110
JH17UK0242,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,7.3,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0245,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,7.3,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0246,0,SUSSEX,COCKING TUNNEL,BAT,MYNA,2/18/17,UK,7.1,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0247,1,SUSSEX,COCKING TUNNEL,BAT,MYDAU,2/18/17,UK,7.5,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0248,0,SUSSEX,COCKING TUNNEL,BAT,MYMBA,2/18/17,UK,7.5,1,2017,2017,hiber_late,1000,1017,49,110
JH17UK0266,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,5.8,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0269,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,5.1,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0272,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.8,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0275,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0278,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,4.7,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0281,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,3.4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0284,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.2,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0287,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.9,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0290,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0293,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.7,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0296,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,7.4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0299,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,5.5,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0302,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,4.2,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0305,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,3.6,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0308,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,3.4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0311,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,1/7/17,UK,7.4,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0314,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,5.7,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0315,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,3.6,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0316,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,2.6,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0317,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,2.3,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0318,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,1.6,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0319,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,1/7/17,UK,0.2,1,2017,2017,hiber_mid,1000,1017,7,68
JH17UK0341,1,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,-0.1,1,2016,2017,NA,1000,1017,364,59
JH17UK0344,1,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,2.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0347,1,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,4,1,2016,2017,NA,1000,1017,364,59
JH17UK0351,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,3.1,1,2016,2017,NA,1000,1017,364,59
JH17UK0354,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,2.9,1,2016,2017,NA,1000,1017,364,59
JH17UK0357,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,3.7,1,2016,2017,NA,1000,1017,364,59
JH17UK0361,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,6.6,1,2016,2017,NA,1000,1017,364,59
JH17UK0364,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,3.6,1,2016,2017,NA,1000,1017,364,59
JH17UK0367,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,6.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0370,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,6.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0373,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,4.8,1,2016,2017,NA,1000,1017,364,59
JH17UK0376,1,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,4.6,1,2016,2017,NA,1000,1017,364,59
JH17UK0380,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,2.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0383,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,5,1,2016,2017,NA,1000,1017,364,59
JH17UK0386,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,4.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0389,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,4.7,1,2016,2017,NA,1000,1017,364,59
JH17UK0392,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,5.1,1,2016,2017,NA,1000,1017,364,59
JH17UK0396,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,5.1,1,2016,2017,NA,1000,1017,364,59
JH17UK0400,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,5.3,1,2016,2017,NA,1000,1017,364,59
JH17UK0401,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,5.2,1,2016,2017,NA,1000,1017,364,59
JH17UK0403,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,3.5,1,2016,2017,NA,1000,1017,364,59
JH17UK0405,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,4.5,1,2016,2017,NA,1000,1017,364,59
JH17UK0406,0,HERTS,CHADWELL SPRING MINE,BAT,MYDAU,12/29/16,UK,4,1,2016,2017,NA,1000,1017,364,59
JH17UK0407,0,HERTS,CHADWELL SPRING MINE,BAT,MYNA,12/29/16,UK,5.7,1,2016,2017,NA,1000,1017,364,59
JH17UK0479,0,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,6.4,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0482,0,CAMBSHIRE,BALSHAM CAVES,BAT,PLAU,1/15/17,UK,5.5,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0485,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4.7,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0488,0,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,5.1,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0491,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4.6,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0494,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4.4,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0497,0,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0500,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,3.9,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0503,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4.5,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0506,0,CAMBSHIRE,BALSHAM CAVES,BAT,MYNA,1/15/17,UK,5.3,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0509,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,4.1,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0510,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,3.4,2,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0511,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,3.4,2,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0512,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,3.5,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0513,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,3.3,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0514,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYNA,1/15/17,UK,2.2,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0517,0,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,1.2,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0518,1,CAMBSHIRE,BALSHAM CAVES,BAT,MYDAU,1/15/17,UK,2.2,1,2017,2017,hiber_mid,1000,1017,15,76
JH17UK0533,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,4.8,1,2016,2017,NA,1000,1017,357,52
JH17UK0536,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,5.1,1,2016,2017,NA,1000,1017,357,52
JH17UK0539,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,4.9,1,2016,2017,NA,1000,1017,357,52
JH17UK0542,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,4.8,1,2016,2017,NA,1000,1017,357,52
JH17UK0545,0,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,5.7,1,2016,2017,NA,1000,1017,357,52
JH17UK0548,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,5.2,1,2016,2017,NA,1000,1017,357,52
JH17UK0551,0,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,4.3,1,2016,2017,NA,1000,1017,357,52
JH17UK0554,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,4.1,1,2016,2017,NA,1000,1017,357,52
JH17UK0557,0,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,3.4,1,2016,2017,NA,1000,1017,357,52
JH17UK0560,1,NORFOLK,EATON CHALK PIT,BAT,MYDAU,12/22/16,UK,3.7,1,2016,2017,NA,1000,1017,357,52
JH17UK0596,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYNA,1/14/17,UK,2.2,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0599,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYDAU,1/14/17,UK,3.9,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0602,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYDAU,1/14/17,UK,3.2,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0605,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYDAU,1/14/17,UK,3,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0608,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYNA,1/14/17,UK,3,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0612,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYNA,1/14/17,UK,3.7,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0616,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,MYDAU,1/14/17,UK,3.9,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0620,0,BEDFORDSHIRE,OLD WARDEN TUNNEL,BAT,BABA,1/14/17,UK,3.7,1,2017,2017,hiber_mid,1000,1017,14,75
JH17UK0660,0,LEICS,INGARSBY RAILWAY TUNNEL,BAT,MYNA,1/27/17,UK,3.4,1,2017,2017,hiber_mid,1000,1017,27,88
JH17UK0663,1,LEICS,INGARSBY RAILWAY TUNNEL,BAT,MYNA,1/27/17,UK,3.1,1,2017,2017,hiber_mid,1000,1017,27,88
JH17UK0851,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,8,4,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0854,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7.9,14,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0861,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,8.1,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0862,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,10,9,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0863,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,10.3,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0864,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0865,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,6.4,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0868,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,6.8,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0871,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.6,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0872,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.7,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0877,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,3.3,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0882,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,4.3,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0885,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5,2,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0888,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,4.9,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0889,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.6,50,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0892,0,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.6,33,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0895,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,7,200,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0902,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,13.1,200,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0903,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,13.1,200,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0904,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.5,1,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0905,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,5.7,5,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0906,1,DORSET,BRYANSTON,BAT,RHFE,2/10/17,UK,9.5,50,2017,2017,hiber_mid,1000,1017,41,102
JH17UK0915,1,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,4.2,1,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0918,1,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,4.6,1,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0921,1,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,8.7,1,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0924,0,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,4.5,17,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0927,1,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,4,2,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0930,0,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,3.6,3,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0933,0,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,5.7,1,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0936,0,SOMERSET,EXMOOR,BAT,RHFE,2/8/17,UK,3.8,2,2017,2017,hiber_mid,1000,1017,39,100
JH17UK0949,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7.9,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0955,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7.1,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0958,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7.1,17,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0961,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,6.7,9,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0962,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,6,1,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0963,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,5.5,10,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0966,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,8.8,2,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0969,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,8,2,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0970,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,10.8,7,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0974,1,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,6.2,12,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0977,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,7.4,21,2017,2017,hiber_mid,1000,1017,40,101
JH17UK0978,0,DEVON,ROCK FARM,BAT,RHFE,2/9/17,UK,8.9,16,2017,2017,hiber_mid,1000,1017,40,101
JH17UK1053,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,2/19/17,UK,7.6,NA,2017,2017,hiber_late,1000,1017,50,111
JH17UK1056,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYDAU,2/19/17,UK,6.8,NA,2017,2017,hiber_late,1000,1017,50,111
JH17UK1059,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,2/19/17,UK,6,NA,2017,2017,hiber_late,1000,1017,50,111
JH17UK1062,1,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,2/19/17,UK,5.9,NA,2017,2017,hiber_late,1000,1017,50,111
JH17UK1065,0,SUFFOLK,ICKWORTH VAULTS,BAT,MYNA,2/19/17,UK,6,NA,2017,2017,hiber_late,1000,1017,50,111
