nest_key,year,eggs_laid,female_id,male_id,found_date,hatch_date,eggs_hatched,fledglings,fledge_date,clutch_number,fail_date,found_day,hatch_day,first_egg_day,female_status,female_age,female_age_code,male_age,male_age_code,popn_size,annual_density,band_id,sex,weight,age_in_days,recruited,fledge_date_noNA,recruited.f,clutch_num,fledge_day
122-M29B,2022,5,2781.39209,2781.39214,2022-05-25,2022-06-05,4,4,2022-06-14,1,NA,145,156,138,MO,3,ASY,2,ASY,65,6.074766355140187,2871.51562,U,14.9,7,FALSE,2022-06-14,0,1,165
121-M27C,2021,4,2781.39213,2031.60673,2021-06-26,2021-07-07,3,3,2021-07-16,2,NA,177,188,171,MO,2,ASY,4,ASY,77,7.196261682242991,2781.39427,NA,14.9,7,FALSE,2021-07-16,0,2,197
121-M30A,2021,4,2781.39216,2781.39215,2021-05-31,2021-06-08,4,4,2021-06-17,1,NA,151,159,142,PG 1,1,SY,1,SY,77,7.196261682242991,2781.39280,NA,14.9,7,FALSE,2021-06-17,0,1,168
122-M28A,2022,5,2781.39590,2781.39211,2022-05-24,2022-06-01,5,4,2022-06-10,1,NA,144,152,134,MO,1,SY,3,ASY,65,6.074766355140187,2871.51501,F,14.9,7,TRUE,2022-06-10,1,1,161
102-P25A,2002,4,930.59502,2121.65378,2002-06-10,2002-06-20,4,4,2002-07-01,1,NA,161,171,154,PG 2,1,SY,4,ASY,110,10.280373831775702,1741.07218,U,14.9,7,FALSE,2002-07-01,0,1,182
103-P25A,2003,4,930.59502,930.59691,2003-06-08,2003-06-19,4,4,2003-06-28,1,NA,159,170,153,PG 2,2,ASY,2,ASY,56,5.233644859813085,1741.07712,U,14.9,7,FALSE,2003-06-28,0,1,179
103-M30A,2003,4,930.59518,930.59745,2003-06-07,2003-06-18,4,4,2003-06-27,1,NA,158,169,152,PG 2,2,ASY,3,ASY,56,5.233644859813085,1741.07687,U,14.9,7,FALSE,2003-06-27,0,1,178
102-M27E,2002,4,930.59582,1560.04560,2002-06-25,2002-06-30,4,2,2002-07-10,R1,NA,176,181,164,MO,1,SY,2,ASY,110,10.280373831775702,1741.07295,U,14.9,7,FALSE,2002-07-10,0,1,191
87-K28B,1987,5,940.25578,940.25635,1987-06-10,1987-06-16,5,5,1987-06-25,1,NA,161,167,149,MO,2,ASY,1,SY,78,7.289719626168225,940.25791,U,14.9,7,FALSE,1987-06-25,0,1,176
89-M25C,1989,5,940.25691,2021.76101,1989-06-11,1989-06-21,5,4,1989-06-30,R1,NA,162,172,154,MO,2,ASY,1,SY,117,10.934579439252337,2021.76539,U,14.9,7,FALSE,1989-06-30,0,1,181
88-O23A,1988,4,940.25794,2011.81142,1988-07-09,1988-07-20,3,3,1988-07-29,2,NA,191,202,185,MO,2,ASY,1,SY,104,9.7196261682243,2020.39711,U,14.9,7,FALSE,1988-07-29,0,2,211
89-O25G,1989,4,940.25817,940.25827,1989-07-05,1989-07-07,4,3,1989-07-16,2,NA,186,188,171,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76824,U,14.9,7,FALSE,1989-07-16,0,2,197
88-M29C,1988,5,940.25822,940.25823,1988-07-09,1988-07-08,5,4,1988-07-17,E2,NA,191,190,172,MO,2,ASY,2,ASY,104,9.7196261682243,2011.81282,U,14.9,7,FALSE,1988-07-17,0,2,199
89-M21A,1989,4,940.25830,2011.81105,1989-05-29,1989-06-11,4,4,1989-06-20,1,NA,149,162,145,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76428,U,14.9,7,FALSE,1989-06-20,0,1,171
88-M28B,1988,5,940.25840,940.25634,1988-06-02,1988-06-07,5,5,1988-06-16,1,NA,154,159,141,MO,2,ASY,2,ASY,104,9.7196261682243,2011.81326,U,14.9,7,FALSE,1988-06-16,0,1,168
89-M27A,1989,5,940.25858,940.25652,1989-06-06,1989-06-17,5,5,1989-06-26,E1,NA,157,168,150,MO,2,ASY,2,ASY,117,10.934579439252337,2021.76486,U,14.9,7,FALSE,1989-06-26,0,1,177
103-M32A,2003,5,1560.05093,1741.07007,2003-06-23,2003-07-04,5,3,2003-07-12,R1,NA,174,185,167,PG 2,2,ASY,2,ASY,56,5.233644859813085,1741.07770,U,15,7,FALSE,2003-07-12,0,1,193
102-M24B,2002,5,1741.07035,930.59894,2002-06-24,2002-07-02,5,4,2002-07-12,R1,NA,175,183,165,PG 2,1,SY,2,ASY,110,10.280373831775702,1741.07048,U,15,7,FALSE,2002-07-12,0,1,193
113-M25A,2013,5,1741.07566,1741.81937,2013-05-27,2013-06-07,4,4,2013-06-16,1,NA,147,158,140,MO,2,ASY,6,ASY,103,9.626168224299066,2591.93411,U,15,7,FALSE,2013-06-16,0,1,167
112-O28B,2012,4,1741.82206,2011.83383,2012-07-04,2012-07-14,4,4,2012-07-23,2,NA,186,196,179,MO,2,ASY,2,ASY,108,10.093457943925234,2511.98757,U,15,7,FALSE,2012-07-23,0,2,205
89-L19B,1989,4,2011.81147,2011.81532,1989-07-05,1989-07-13,4,4,1989-07-22,2,NA,186,194,177,MO,2,ASY,1,SY,117,10.934579439252337,2021.76904,U,15,7,FALSE,1989-07-22,0,2,203
89-N25B,1989,5,2011.81162,2011.81545,1989-06-13,1989-06-22,5,5,1989-07-01,R1,NA,164,173,155,MO,2,ASY,1,SY,117,10.934579439252337,2021.76545,U,15,7,FALSE,1989-07-01,0,1,182
88-M21A,1988,5,2011.81174,2011.81105,1988-06-06,1988-06-18,5,4,1988-06-27,1,NA,158,170,152,MO,1,SY,1,SY,104,9.7196261682243,2011.81536,U,15,7,FALSE,1988-06-27,0,1,179
89-M19E,1989,4,2011.81242,2021.76134,1989-07-21,1989-07-26,4,4,1989-08-04,2,NA,202,207,190,PG 2,2,ASY,1,SY,117,10.934579439252337,1560.03460,U,15,7,FALSE,1989-08-04,0,2,216
91-M19E,1991,4,2011.81242,2021.76372,1991-07-08,1991-07-18,4,4,1991-07-27,2,NA,189,199,182,MO,2,ASY,2,ASY,110,10.280373831775702,2031.57449,U,15,7,FALSE,1991-07-27,0,2,208
89-L27B,1989,4,2011.81314,2021.76108,1989-06-13,1989-06-25,4,2,1989-07-04,R1,NA,164,176,159,PG 2,1,SY,1,SY,117,10.934579439252337,2021.76376,U,15,7,FALSE,1989-07-04,0,1,185
89-L18A,1989,4,2011.81361,2011.81388,1989-06-03,1989-06-14,4,4,1989-06-23,1,NA,154,165,148,MO,1,SY,1,SY,117,10.934579439252337,2021.76467,U,15,7,FALSE,1989-06-23,0,1,174
90-M18A,1990,4,2011.81361,2021.76438,1990-06-10,1990-06-18,4,4,1990-06-27,1,NA,161,169,152,MO,2,ASY,1,SY,100,9.345794392523365,2031.56066,U,15,7,FALSE,1990-06-27,0,1,178
88-M28D,1988,5,2011.81504,2011.81135,1988-06-21,1988-06-21,5,5,1988-06-30,ER1,NA,173,173,155,MO,1,SY,1,SY,104,9.7196261682243,2011.81545,M,15,7,TRUE,1988-06-30,1,1,182
88-M28D,1988,5,2011.81504,2011.81135,1988-06-21,1988-06-21,5,5,1988-06-30,ER1,NA,173,173,155,MO,1,SY,1,SY,104,9.7196261682243,2011.81548,U,15,7,FALSE,1988-06-30,0,1,182
92-M26A,1992,4,2011.81915,2031.56518,1992-06-05,1992-06-13,4,4,1992-06-22,1,NA,157,165,148,MO,2,ASY,2,ASY,96,8.971962616822431,2031.57817,U,15,7,FALSE,1992-06-22,0,1,174
91-M25A,1991,4,2011.81916,2031.56022,1991-05-29,1991-06-05,4,4,1991-06-14,1,NA,149,156,139,MO,3,ASY,1,SY,110,10.280373831775702,2031.56906,U,15,7,FALSE,1991-06-14,0,1,165
90-M26D,1990,4,2011.81935,940.25647,1990-07-10,1990-07-16,4,4,1990-07-25,2,NA,191,197,180,PG 1,2,ASY,2,ASY,100,9.345794392523365,2031.56568,U,15,7,FALSE,1990-07-25,0,2,206
93-P25B,1993,5,2011.81954,2011.81137,1993-06-30,1993-06-30,5,5,1993-07-09,2,NA,181,181,163,MO,2,ASY,2,ASY,92,8.598130841121495,2031.58555,U,15,7,FALSE,1993-07-09,0,2,190
93-P25B,1993,5,2011.81954,2011.81137,1993-06-30,1993-06-30,5,5,1993-07-09,2,NA,181,181,163,MO,2,ASY,2,ASY,92,8.598130841121495,2031.58557,U,15,7,FALSE,1993-07-09,0,2,190
89-M27B,1989,5,2021.76140,2011.81316,1989-06-11,1989-06-17,5,5,1989-06-26,E1,NA,162,168,150,MO,1,SY,1,SY,117,10.934579439252337,2021.76488,U,15,7,FALSE,1989-06-26,0,1,177
89-O24D,1989,4,2021.76148,2021.76109,1989-06-13,1989-06-18,4,4,1989-06-27,E1,NA,164,169,152,MO,1,SY,1,SY,117,10.934579439252337,2021.76515,F,15,7,TRUE,1989-06-27,1,1,178
92-M28B,1992,4,2021.76162,2031.56029,1992-06-09,1992-06-18,4,4,1992-06-27,1,NA,161,170,153,PG 1,2,ASY,2,ASY,96,8.971962616822431,2031.57877,U,15,7,FALSE,1992-06-27,0,1,179
90-N18A,1990,4,2021.76425,2021.76197,1990-06-10,1990-06-18,4,4,1990-06-27,1,NA,161,169,152,MO,1,SY,1,SY,100,9.345794392523365,2031.56070,U,15,7,FALSE,1990-06-27,0,1,178
91-L28A,1991,4,2021.76526,2031.56029,1991-06-11,1991-06-13,4,4,1991-06-22,1,NA,162,164,147,MO,2,ASY,1,SY,110,10.280373831775702,2031.56979,U,15,7,FALSE,1991-06-22,0,1,173
91-O28C,1991,4,2021.76531,2031.56007,1991-07-15,1991-07-22,4,3,1991-07-31,2,NA,196,203,186,MO,2,ASY,1,SY,110,10.280373831775702,2031.57457,U,15,7,FALSE,1991-07-31,0,2,212
90-K27B,1990,4,2021.76860,2011.81295,1990-07-11,1990-07-15,4,4,1990-07-24,2,NA,192,196,179,PG 2,1,SY,2,ASY,100,9.345794392523365,2031.56564,U,15,7,FALSE,1990-07-24,0,2,205
91-K28A,1991,4,2021.76937,2011.81313,1991-07-06,1991-07-07,4,4,1991-07-16,2,NA,187,188,171,MO,2,ASY,3,ASY,110,10.280373831775702,2031.57325,U,15,7,FALSE,1991-07-16,0,2,197
90-K24C,1990,5,2021.76951,2021.76587,1990-07-02,1990-07-07,5,4,1990-07-16,2,NA,183,188,170,MO,1,SY,1,SY,100,9.345794392523365,2031.56188,U,15,7,FALSE,1990-07-16,0,2,197
92-N29D,1992,5,2031.56033,2021.76956,1992-06-22,1992-06-26,5,4,1992-07-05,R1,NA,174,178,160,MO,2,ASY,2,ASY,96,8.971962616822431,2031.57903,U,15,7,FALSE,1992-07-05,0,1,187
91-K26A,1991,4,2031.56190,2031.56552,1991-06-13,1991-06-13,4,4,1991-06-22,1,NA,164,164,147,MO,1,SY,1,SY,110,10.280373831775702,2031.56986,U,15,7,FALSE,1991-06-22,0,1,173
91-N25A,1991,5,2031.56556,2021.76846,1991-06-02,1991-06-13,5,4,1991-06-22,1,NA,153,164,146,MO,1,SY,2,ASY,110,10.280373831775702,2031.56970,U,15,7,FALSE,1991-06-22,0,1,173
93-O27A,1993,5,2031.56709,2031.56007,1993-06-03,1993-06-03,4,4,1993-06-12,1,NA,154,154,136,PG 1,3,ASY,3,ASY,92,8.598130841121495,2031.56863,U,15,7,FALSE,1993-06-12,0,1,163
92-N26A,1992,5,2031.56809,2011.81173,1992-06-05,1992-06-13,5,5,1992-06-22,1,NA,157,165,147,PG 1,2,ASY,2,ASY,96,8.971962616822431,2031.57814,U,15,7,FALSE,1992-06-22,0,1,174
93-M25B,1993,5,2031.56811,2031.57361,1993-06-30,1993-07-08,5,5,1993-07-17,2,NA,181,189,171,MO,2,ASY,2,ASY,92,8.598130841121495,2031.58761,U,15,7,FALSE,1993-07-17,0,2,198
93-O25D,1993,5,2031.56832,2011.81137,1993-06-16,1993-06-25,5,5,1993-07-04,R1,NA,167,176,158,PG 1,2,ASY,2,ASY,92,8.598130841121495,2031.58533,U,15,7,FALSE,1993-07-04,0,1,185
92-N23A,1992,4,2031.56838,2011.81004,1992-06-08,1992-06-12,4,4,1992-06-21,1,NA,160,164,147,MO,1,SY,5,ASY,96,8.971962616822431,2031.57810,U,15,7,FALSE,1992-06-21,0,1,173
93-O27D,1993,5,2031.56873,2111.33396,1993-06-25,1993-07-05,4,4,1993-07-14,ERR1,NA,176,186,168,PG 2,1,SY,1,SY,92,8.598130841121495,2031.58727,U,15,7,FALSE,1993-07-14,0,1,195
92-P27B,1992,4,2031.56942,2031.56598,1992-07-11,1992-07-11,4,3,1992-07-20,2,NA,193,193,176,PG 1,1,SY,2,ASY,96,8.971962616822431,2031.58000,U,15,7,FALSE,1992-07-20,0,2,202
92-M19D,1992,4,2031.56952,2021.76372,1992-07-07,1992-07-13,4,3,1992-07-22,RR1,NA,189,195,178,PG 2,1,SY,3,ASY,96,8.971962616822431,2031.58221,U,15,7,FALSE,1992-07-22,0,1,204
94-M19A,1994,5,2031.56952,2031.57086,1994-06-11,1994-06-10,5,5,1994-06-19,1,NA,162,161,143,PG 1,3,ASY,3,ASY,90,8.41121495327103,2121.64015,U,15,7,FALSE,1994-06-19,0,1,170
95-M27E,1995,4,2031.56997,2121.86700,1995-07-08,1995-07-19,3,2,NA,ERRR1,NA,189,200,183,PG 2,4,ASY,2,ASY,98,9.158878504672899,2121.64411,F,15,7,TRUE,1995-07-28,1,1,209
94-O24E,1994,5,2031.57062,2021.76968,1994-06-13,1994-06-24,5,5,1994-07-03,R1,NA,164,175,157,MO,3,ASY,2,ASY,90,8.41121495327103,2121.64082,F,15,7,TRUE,1994-07-03,1,1,184
94-M26E,1994,5,2031.57419,2011.81173,1994-06-23,1994-07-03,5,5,1994-07-13,R1,NA,174,184,166,PG 1,3,ASY,2,ASY,90,8.41121495327103,2121.64126,U,15,7,FALSE,1994-07-13,0,1,194
101-N29C,2001,5,2031.57559,930.59829,2001-06-10,2001-06-21,5,5,NA,ER1,NA,161,172,154,MO,2,ASY,1,SY,96,8.971962616822431,930.59629,U,15,7,FALSE,2001-06-30,0,1,181
97-M25C,1997,5,2031.58805,2031.58871,1997-06-22,1997-07-02,4,4,NA,RR1,NA,173,183,165,MO,2,ASY,2,ASY,81,7.570093457943925,2121.65118,U,15,7,FALSE,1997-07-11,0,1,192
95-M29D,1995,4,2031.58828,2031.57034,1995-06-27,1995-07-06,3,3,NA,R1,NA,178,187,170,PG 1,1,SY,4,ASY,98,9.158878504672899,2121.64353,U,15,7,FALSE,1995-07-15,0,1,196
98-M19B,1998,5,2031.58841,2121.64833,1998-06-24,1998-07-03,4,3,NA,2,NA,175,184,166,MO,3,ASY,2,ASY,82,7.663551401869159,2121.65536,U,15,7,FALSE,1998-07-12,0,2,193
100-M30D,2000,4,2031.58879,2121.65535,2000-06-27,2000-07-07,4,1,2000-07-16,R1,NA,179,189,172,PG 1,2,ASY,2,ASY,80,7.476635514018692,930.59751,F,15,7,TRUE,2000-07-16,1,1,198
122-M30C,2022,4,2031.60681,2781.39215,2022-07-02,2022-07-11,3,2,2022-07-21,2,NA,183,192,175,PG 1,5,ASY,2,ASY,65,6.074766355140187,2871.51749,U,15,7,FALSE,2022-07-21,0,2,202
96-M19B,1996,4,2111.33343,2121.64266,1996-07-06,1996-07-17,4,3,NA,2,NA,188,199,182,PG 2,4,ASY,1,SY,73,6.822429906542056,2121.64881,U,15,7,FALSE,1996-07-26,0,2,208
100-M19B,2000,4,2121.64055,2121.65760,2000-06-04,2000-06-13,4,3,2000-06-22,1,NA,156,165,148,PG 1,6,ASY,1,SY,80,7.476635514018692,2031.56243,U,15,7,FALSE,2000-06-22,0,1,174
95-O24E,1995,5,2121.64091,2031.58279,1995-06-22,1995-06-30,5,5,NA,ER1,NA,173,181,163,PG 2,1,SY,2,ASY,98,9.158878504672899,2121.64327,F,15,7,TRUE,1995-07-09,1,1,190
96-N24A,1996,4,2121.64091,2031.58842,1996-06-02,1996-06-06,4,4,NA,1,NA,154,158,141,PG 2,2,ASY,1,SY,73,6.822429906542056,2121.64444,U,15,7,FALSE,1996-06-15,0,1,167
96-O29B,1996,5,2121.64192,2031.58831,1996-06-17,1996-06-26,5,5,NA,R1,NA,169,178,160,MO,2,ASY,2,ASY,73,6.822429906542056,2121.64500,F,15,7,TRUE,1996-07-05,1,1,187
96-N30A,1996,4,2121.64247,2151.80176,1996-06-01,1996-06-06,4,4,NA,1,NA,153,158,141,MO,1,SY,2,ASY,73,6.822429906542056,2121.64447,U,15,7,FALSE,1996-06-15,0,1,167
96-O25E,1996,4,2121.64327,2121.64356,1996-06-28,1996-07-09,4,4,NA,RR1,NA,180,191,174,MO,1,SY,1,SY,73,6.822429906542056,2121.64866,U,15,7,FALSE,1996-07-18,0,1,200
98-N29B,1998,5,2121.64718,2121.64924,1998-06-02,1998-06-05,5,5,NA,1,NA,153,156,138,PG 1,1,SY,2,ASY,82,7.663551401869159,2121.65301,U,15,7,FALSE,1998-06-14,0,1,165
98-N29B,1998,5,2121.64718,2121.64924,1998-06-02,1998-06-05,5,5,NA,1,NA,153,156,138,PG 1,1,SY,2,ASY,82,7.663551401869159,2121.65305,U,15,7,FALSE,1998-06-14,0,1,165
101-M26A,2001,4,2121.64722,2031.58871,2001-06-01,2001-06-06,4,4,NA,1,NA,152,157,140,MO,2,ASY,2,ASY,96,8.971962616822431,930.59503,F,15,7,TRUE,2001-06-15,1,1,166
101-M26A,2001,4,2121.64722,2031.58871,2001-06-01,2001-06-06,4,4,NA,1,NA,152,157,140,MO,2,ASY,2,ASY,96,8.971962616822431,930.59504,M,15,7,TRUE,2001-06-15,1,1,166
100-O25B,2000,5,2121.64724,2031.58887,2000-06-03,2000-06-11,5,5,2000-06-20,1,NA,155,163,145,PG 1,2,ASY,4,ASY,80,7.476635514018692,2031.57599,U,15,7,FALSE,2000-06-20,0,1,172
101-N30A,2001,4,2121.64727,930.59745,2001-06-13,2001-06-22,3,1,NA,ER1,NA,164,173,156,PG 2,2,ASY,1,SY,96,8.971962616822431,930.59622,U,15,7,FALSE,2001-07-01,0,1,182
99-M27E,1999,4,2121.64754,2121.64678,1999-06-24,1999-07-03,4,3,NA,RE1,NA,175,184,167,MO,1,SY,2,ASY,111,10.373831775700936,2121.65962,M,15,7,TRUE,1999-07-12,1,1,193
99-M19C,1999,5,2121.64763,2121.65383,1999-06-11,1999-06-21,5,5,NA,ER1,NA,162,172,154,MO,2,ASY,1,SY,111,10.373831775700936,2121.65926,U,15,7,FALSE,1999-06-30,0,1,181
101-O26A,2001,4,2121.64792,1560.04558,2001-06-02,2001-06-08,4,3,NA,1,NA,153,159,142,MO,3,ASY,1,SY,96,8.971962616822431,930.59512,M,15,7,TRUE,2001-06-17,1,1,168
101-O26C,2001,4,2121.64792,1560.04558,2001-07-11,2001-07-09,4,4,NA,2,NA,192,190,173,MO,3,ASY,1,SY,96,8.971962616822431,1560.04581,U,15,7,FALSE,2001-07-18,0,2,199
97-K28A,1997,4,2121.64803,2151.80608,1997-06-14,1997-06-18,4,4,NA,1,NA,165,169,152,MO,1,SY,2,ASY,81,7.570093457943925,2121.64660,U,15,7,FALSE,1997-06-27,0,1,178
99-N24A,1999,5,2121.64995,2151.80211,1999-06-18,1999-06-26,5,4,NA,R1,NA,169,177,159,PG 2,2,ASY,5,ASY,111,10.373831775700936,2121.65944,U,15,7,FALSE,1999-07-05,0,1,186
99-M28A,1999,5,2121.65105,2121.64650,1999-06-08,1999-06-15,5,5,NA,1,NA,159,166,148,MO,2,ASY,2,ASY,111,10.373831775700936,2121.65751,U,15,7,FALSE,1999-06-24,0,1,175
98-P24C,1998,5,2121.65116,2121.64719,1998-06-26,1998-07-02,5,5,NA,R1,NA,177,183,165,MO,1,SY,1,SY,82,7.663551401869159,2121.65525,U,15,7,FALSE,1998-07-11,0,1,192
100-O25A,2000,4,2121.65336,2121.64622,2000-06-02,2000-06-09,4,4,2000-06-18,1,NA,154,161,144,MO,2,ASY,4,ASY,80,7.476635514018692,2031.57591,U,15,7,FALSE,2000-06-18,0,1,170
99-M24B,1999,4,2121.65524,2121.65348,1999-07-08,1999-07-08,4,4,NA,2,NA,189,189,172,MO,1,SY,1,SY,111,10.373831775700936,2121.65985,U,15,7,FALSE,1999-07-17,0,2,198
99-N29C,1999,4,2121.65614,2121.64924,1999-06-14,1999-06-18,4,4,NA,1,NA,165,169,152,MO,1,SY,3,ASY,111,10.373831775700936,2121.65625,F,15,7,TRUE,1999-06-27,1,1,178
101-L27A,2001,3,2121.65706,1560.04560,2001-06-07,2001-06-09,3,3,NA,1,NA,158,160,144,MO,2,ASY,1,SY,96,8.971962616822431,930.59520,U,15,7,FALSE,2001-06-18,0,1,169
100-M19A,2000,4,2121.65752,2121.65147,2000-06-03,2000-06-12,4,4,2000-06-22,1,NA,155,164,147,PG 2,1,SY,3,ASY,80,7.476635514018692,2031.56231,U,15,7,FALSE,2000-06-22,0,1,174
96-O24A,1996,4,2121.86823,2031.58842,1996-05-30,1996-06-04,4,4,NA,1,NA,151,156,139,PG 1,3,ASY,1,SY,73,6.822429906542056,2121.64434,U,15,7,FALSE,1996-06-13,0,1,165
95-N25A,1995,5,2151.80063,2121.64007,1995-06-29,1995-07-10,5,5,NA,RER1,NA,180,191,173,MO,1,SY,1,SY,98,9.158878504672899,2121.64373,U,15,7,FALSE,1995-07-19,0,1,200
95-N27B,1995,4,2151.80290,2121.64085,1995-06-10,1995-06-19,4,4,NA,ER1,NA,161,170,153,MO,1,SY,1,SY,98,9.158878504672899,2121.64257,U,15,7,FALSE,1995-06-28,0,1,179
111-O25A,2011,4,2311.96181,2321.12839,2011-06-02,2011-06-12,4,4,NA,1,NA,153,163,146,PG 1,3,ASY,1,SY,65,6.074766355140187,2321.12885,NA,15,7,FALSE,2011-06-21,0,1,172
118-L33A,2018,3,2311.96323,2031.60672,2018-07-02,2018-07-10,3,3,2018-07-19,2,NA,183,191,175,MO,3,ASY,1,SY,72,6.728971962616823,2631.95052,NA,15,7,FALSE,2018-07-19,0,2,200
117-M25B,2017,4,2311.96373,2621.66881,2017-07-04,2017-07-08,3,2,2017-07-17,ERR1,NA,185,189,172,MO,1,SY,1,SY,65,6.074766355140187,2631.94844,U,15,7,FALSE,2017-07-17,0,1,198
115-P24A,2015,4,2321.12870,2401.76835,2015-06-26,2015-07-04,4,4,2015-07-13,2,NA,177,185,168,MO,4,ASY,4,ASY,56,5.233644859813085,2521.77777,U,15,7,FALSE,2015-07-13,0,2,194
114-N24B,2014,4,2321.12880,2401.76988,2014-06-23,2014-07-02,4,4,2014-07-11,RR1,NA,174,183,166,MO,3,ASY,2,ASY,62,5.794392523364486,2521.77433,M,15,7,TRUE,2014-07-11,1,1,192
114-N24B,2014,4,2321.12880,2401.76988,2014-06-23,2014-07-02,4,4,2014-07-11,RR1,NA,174,183,166,MO,3,ASY,2,ASY,62,5.794392523364486,2521.77436,U,15,7,FALSE,2014-07-11,0,1,192
115-I24A,2015,4,2401.76810,2521.77644,2015-05-30,2015-06-05,4,4,2015-06-15,1,NA,150,156,139,MO,2,ASY,1,SY,56,5.233644859813085,2521.77661,U,15,7,FALSE,2015-06-15,0,1,166
112-O26A,2012,4,2401.76878,2511.98504,2012-05-29,2012-06-04,4,3,2012-06-13,1,NA,150,156,139,MO,1,SY,1,SY,108,10.093457943925234,2511.98539,U,15,7,FALSE,2012-06-13,0,1,165
112-N30G,2012,4,2511.98532,2511.98533,2012-06-21,2012-06-30,4,4,2012-07-09,RR1,NA,173,182,165,MO,1,SY,1,SY,108,10.093457943925234,2511.98674,U,15,7,FALSE,2012-07-09,0,1,191
113-N27A,2013,4,2511.98537,1741.81991,2013-05-31,2013-06-10,4,4,2013-06-19,1,NA,151,161,144,MO,2,ASY,5,ASY,103,9.626168224299066,2591.93420,U,15,7,FALSE,2013-06-19,0,1,170
114-P27A,2014,4,2511.98537,2511.98536,2014-06-02,2014-06-08,4,4,2014-06-17,1,NA,153,159,142,MO,2,ASY,2,ASY,62,5.794392523364486,2591.93751,U,15,7,FALSE,2014-06-17,0,1,168
114-O25D,2014,5,2511.98549,2321.12839,2014-06-09,2014-06-21,3,3,NA,R1,2014-06-30,160,172,154,MO,2,ASY,2,ASY,62,5.794392523364486,2591.93793,U,15,7,FALSE,2014-06-30,0,1,181
113-N32A,2013,5,2511.98704,2401.76833,2013-06-05,2013-06-14,5,4,2013-06-23,1,NA,156,165,147,MO,2,ASY,2,ASY,103,9.626168224299066,2591.93475,U,15,7,FALSE,2013-06-23,0,1,174
113-O25C,2013,5,2511.98840,2511.98820,2013-06-05,2013-06-15,5,5,2013-06-24,1,NA,156,166,148,MO,1,SY,1,SY,103,9.626168224299066,2591.93479,U,15,7,FALSE,2013-06-24,0,1,175
113-N29E,2013,4,2511.98850,2511.98831,2013-06-23,2013-07-05,3,3,2013-07-14,R1,NA,174,186,169,MO,1,SY,1,SY,103,9.626168224299066,2591.93539,U,15,7,FALSE,2013-07-14,0,1,195
113-N31D,2013,4,2511.98852,2401.77000,2013-06-29,2013-07-11,4,2,2013-07-20,1,NA,180,192,175,PG 2,1,SY,2,ASY,103,9.626168224299066,2591.93565,U,15,7,FALSE,2013-07-20,0,1,201
116-N29C,2016,4,2511.98894,2511.98831,2016-06-26,2016-07-06,4,3,2016-07-15,2,NA,178,188,171,PG 1,3,ASY,2,ASY,51,4.766355140186916,2621.66914,U,15,7,FALSE,2016-07-15,0,2,197
116-M34C,2016,4,2521.77698,2311.96333,2016-07-12,2016-07-15,4,4,2016-07-24,2,NA,194,197,180,PG 1,2,ASY,1,SY,51,4.766355140186916,2621.66966,U,15,7,FALSE,2016-07-24,0,2,206
116-M33A,2016,4,2521.77734,2311.96318,2016-05-30,2016-06-09,4,4,2016-06-18,1,NA,151,161,144,MO,1,SY,1,SY,51,4.766355140186916,2621.66877,U,15,7,FALSE,2016-06-18,0,1,170
117-N32A,2017,4,2521.77734,2031.60058,2017-05-31,2017-06-05,3,3,2017-06-14,1,NA,151,156,139,MO,2,ASY,1,SY,65,6.074766355140187,2031.60085,M,15,7,TRUE,2017-06-14,1,1,165
116-N28B,2016,5,2591.93531,2521.77646,2016-06-18,2016-06-30,5,4,2016-07-09,R1,NA,170,182,164,MO,3,ASY,2,ASY,51,4.766355140186916,2311.96391,U,15,7,FALSE,2016-07-09,0,1,191
114-M30A,2014,4,2591.93690,2401.76872,2014-06-09,2014-06-17,4,4,2014-06-26,1,NA,160,168,151,MO,1,SY,3,ASY,62,5.794392523364486,2591.93787,M,15,7,TRUE,2014-06-26,1,1,177
115-M33B,2015,4,2591.93731,2591.93774,2015-05-31,2015-06-11,4,4,2015-06-20,1,NA,151,162,145,MO,1,SY,1,SY,56,5.233644859813085,2521.77678,M,15,7,TRUE,2015-06-20,1,1,171
115-M29B,2015,5,2591.93756,2511.98843,2015-06-05,2015-06-16,4,4,2015-06-25,1,NA,156,167,149,MO,1,SY,2,ASY,56,5.233644859813085,2521.77707,M,15,7,TRUE,2015-06-25,1,1,176
115-M26A,2015,5,2591.93776,2521.77637,2015-05-29,2015-06-08,4,4,2015-06-17,1,NA,149,159,141,MO,1,SY,1,SY,56,5.233644859813085,2521.77670,U,15,7,FALSE,2015-06-17,0,1,168
118-O29C,2018,4,2631.94837,2621.66865,2018-06-26,2018-07-06,4,4,2018-07-15,RR1,NA,177,187,170,MO,1,SY,2,ASY,72,6.728971962616823,2631.95029,NA,15,7,FALSE,2018-07-15,0,1,196
122-M29B,2022,5,2781.39209,2781.39214,2022-05-25,2022-06-05,4,4,2022-06-14,1,NA,145,156,138,MO,3,ASY,2,ASY,65,6.074766355140187,2871.51560,U,15,7,FALSE,2022-06-14,0,1,165
121-N32A,2021,4,2781.39217,2781.39218,2021-06-01,2021-06-10,4,4,2021-06-19,1,NA,152,161,144,MO,2,ASY,1,SY,77,7.196261682242991,2781.39314,NA,15,7,FALSE,2021-06-19,0,1,170
